6-6.217i
2.8433-0.90933i
2.97-1.0632i
3.1136-1.2365i
3.2752-1.4314i
3.4557-1.6499i
3.6562-1.8942i
3.8779-2.1667i
4.1217-2.4694i
4.3887-2.8045i
4.68-3.1739i
4.9966-3.5793i
5.3395-4.0222i
5.7099-4.5038i
6.1087-5.0251i
6.5371-5.5863i
6.9961-6.1875i
7.4867-6.8281i
8.01-7.5071i
8.5671-8.2228i
9.1589-8.9729i
9.7866-9.7546i
10.451-10.564i
11.154-11.398i
11.895-12.25i
12.677-13.115i
13.5-13.988i
